username,yearmonth,videos_per_month,hashtag_names,post_duet,high_level_cat,broad_categories
volcaeic,202011,32,57,1,"cosplay, gaming, meme, music, Horror, Halloween, Entertainment, Anime, Fan Theories, cooking, Others, cosplay, gaming, anime, cosplay, Drama, Anime, Cosplay, comedy, gaming, fashion, Anime/Cosplay, cosplay, comedy, cosplay, entertainment, cosplay","Music & Dance, Humor & Entertainment, Family & Relationships, Food & Cuisine, Beauty & Fashion, Humor & Fun"
volcaeic,202012,31,38,1,"cosplay, anime, Cosplay, Fashion, Education, Comedy, anime, fan content, Others, animation, tv shows, Anime, Cosplay, animation, entertainment, animation, adventure, fashion, Anime, Others, anime, fandom, cosplay","Humor & Entertainment, Family & Relationships, Travel & Exploration, Beauty & Fashion, Education & Learning, Storytelling & Media, Fashion & Style, Humor & Fun"
volcaeic,202101,2,5,1,"fashion, Others","Beauty & Fashion, Family & Relationships"
volcaeic,202102,1,5,1,"anime, cosplay",Others
volcaeic,202105,1,0,1,"fashion, beauty",Beauty & Fashion
volcaeic,202106,4,6,1,"cosplay, fashion, Others, cosplay, gaming","Beauty & Fashion, Family & Relationships"
volcaeic,202107,7,14,1,"cosplay, anime, Others, fashion, Pets/Animals, Cosplay, Entertainment, cosplay","Pets & Animal Welfare, Beauty & Fashion, Humor & Entertainment, Family & Relationships"
volcaeic,202108,2,5,1,"Others, cosplay",Family & Relationships
volcaeic,202109,3,7,1,"cosplay, entertainment, Others, cosplay","Humor & Entertainment, Family & Relationships"
volcaeic,202110,12,20,1,"comedy, Others, cosplay, gaming, cosplay","Family & Relationships, Humor & Fun"
volcaeic,202111,5,19,1,"fashion, Others, Others, cosplay, gaming, cosplay","Beauty & Fashion, Family & Relationships"
volcaeic,202201,4,0,1,"Relationships, Drama, Travel, Others","Travel & Exploration, Family & Relationships"
volcaeic,202202,2,1,1,"Others, cosmetology, education",Family & Relationships
volcaeic,202203,3,6,1,"Cosmetology, Others",Family & Relationships
volcaeic,202204,6,14,1,"cosplay, anime, Cosplay, Anime, comedy, entertainment, Anime, Fan Content, fashion, comedy, anime","Humor & Entertainment, Beauty & Fashion, Humor & Fun"
volcaeic,202205,1,8,1,"Anime, Fan Content",Others
volcaeic,202208,1,5,1,Others,Family & Relationships
volcaeic,202210,2,9,1,"Halloween, Fashion, Music, Comedy, Halloween, Makeup","Beauty & Fashion, Fashion & Style, Humor & Fun"
volcaeic,202211,3,7,1,"Others, cosplay",Family & Relationships
volcaeic,202301,3,12,1,"fashion, comedy, Television, Entertainment, fashion, beauty","Humor & Entertainment, Beauty & Fashion, Humor & Fun"
volcaeic,202306,2,3,1,"fashion, travel, Others","Beauty & Fashion, Travel & Exploration, Family & Relationships"
qüeen_bëcca_slays,201802,7,0,0,Others,Family & Relationships
qüeen_bëcca_slays,201804,1,0,0,comedy,Humor & Fun
nessa4160,201810,35,1,1,"comedy, dance, Social Gathering, Others, Others, Comedy, No description, Holidays, Travel, Others","Social & Community Support, Music & Dance, Family & Relationships, Travel & Exploration, Humor & Fun"
nessa4160,201811,78,10,1,"music, Sports, dance, Travel, Others, comedy, Comedy, Family, No description, Education","Music & Dance, Sports & Adventure, Family & Relationships, Travel & Exploration, Education & Learning, Humor & Fun"
nessa4160,201812,5,0,1,"comedy, No description, Others","Family & Relationships, Humor & Fun"
zbw7,201802,2,0,0,Others,Family & Relationships
zbw7,201803,1,0,0,No description,Others
zbw7,201807,3,0,0,Others,Family & Relationships
zbw7,201812,14,0,0,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
zbw7,201901,4,0,0,"No description, fashion, Others","Beauty & Fashion, Family & Relationships"
zbw7,201902,4,0,0,"No description, Others",Family & Relationships
zbw7,201903,7,0,0,"Gaming, Others","Family & Relationships, Gaming & Entertainment"
zbw7,201904,2,0,0,Others,Family & Relationships
itschunky,201802,1,2,0,Others,Family & Relationships
itschunky,201804,3,1,0,"Others, Comedy","Humor & Fun, Family & Relationships"
itschunky,201805,3,3,0,"comedy, sports, Others, dance","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,201806,2,3,0,"comedy, dance, comedy","Music & Dance, Humor & Fun"
itschunky,201807,1,1,0,travel,Travel & Exploration
itschunky,201808,2,3,0,"sports, Others, Others",Family & Relationships
itschunky,201809,1,1,0,Others,Family & Relationships
itschunky,201811,1,2,0,comedy,Humor & Fun
itschunky,201905,2,5,0,"comedy, sports",Humor & Fun
itschunky,201906,1,2,0,Others,Family & Relationships
itschunky,201908,10,16,0,"Sports, dance, Others, comedy, Comedy, Comedy, Others, Life Hacks","Lifestyle & Leisure, Music & Dance, Sports & Adventure, Family & Relationships, Humor & Fun"
itschunky,201909,3,5,0,"comedy, Others","Family & Relationships, Humor & Fun"
itschunky,201910,10,5,0,"comedy, Celebrity, Music, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,201911,12,4,0,"comedy, Travel, Comedy, Others, Comedy","Family & Relationships, Travel & Exploration, Humor & Fun"
itschunky,201912,25,7,0,"music, Music, Others, dance, Travel, Others, comedy, Comedy","Humor & Fun, Music & Dance, Travel & Exploration, Family & Relationships"
itschunky,202001,26,7,1,"Sports, Others, comedy, fashion, Comedy","Humor & Fun, Beauty & Fashion, Sports & Adventure, Family & Relationships"
itschunky,202002,22,6,1,"dance, Sports, Tribute, Others, Music, comedy, Comedy","Humor & Fun, Music & Dance, Sports & Adventure, Family & Relationships"
itschunky,202003,27,3,1,"music, Travel, Others, Social Media Trends, comedy, Comedy, Others
, Motivational, Others","Personal Development & Growth, Music & Dance, Family & Relationships, Travel & Exploration, Humor & Fun"
itschunky,202004,18,6,1,"music, dance, dance, music, Others, comedy, Comedy, Gaming","Humor & Fun, Gaming & Entertainment, Music & Dance, Family & Relationships"
itschunky,202005,29,6,1,"comedy, dance, Others, Comedy, Pranks, comedy, Comedy, Comedy, Others","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,202006,37,7,1,"music,dance, music, comedy, Others, Comedy, Relationships, Music,Dance, comedy, Comedy","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,202007,29,4,1,"Others, gaming, comedy, dance, couples, comedy, Comedy","Humor & Fun, Music & Dance, Family & Relationships"
itschunky,202008,20,1,1,"Others, Music, comedy, Comedy, dance, comedy","Humor & Fun, Music & Dance, Family & Relationships"
itschunky,202009,26,1,1,"dance, Others, comedy, Pets/Animals, Comedy, fashion, comedy","Pets & Animal Welfare, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
itschunky,202010,31,0,1,"music, dance, Others, comedy, Comedy","Humor & Fun, Music & Dance, Family & Relationships"
itschunky,202011,23,3,1,"Others, Music, comedy, Comedy, Motivational, Others","Humor & Fun, Personal Development & Growth, Family & Relationships"
itschunky,202012,26,2,1,"music, dance, Others, comedy, Comedy, music, dance","Humor & Fun, Music & Dance, Family & Relationships"
itschunky,202101,30,2,1,"Music, Others, dance, Others, comedy, fashion, Comedy","Humor & Fun, Beauty & Fashion, Music & Dance, Family & Relationships"
itschunky,202102,28,2,1,"music, Comedy, Dance, Others, Comedy, Games, comedy, travel, Comedy","Family & Relationships, Music & Dance, Travel & Exploration, Humor & Fun"
itschunky,202103,16,2,1,"Sports, Combat Sports, reselling, fashion, Others, comedy, fashion, Comedy","Beauty & Fashion, Humor & Fun, Sports & Adventure, Family & Relationships"
itschunky,202104,20,0,1,"comedy, dance, Others, comedy, Comedy, Family","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,202105,19,2,1,"music, comedy, Others, Comedy, Relationships, comedy, Automotive, Comedy","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,202106,20,1,1,"comedy, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,202107,24,5,1,"music, Others, comedy, Comedy, Gaming","Humor & Fun, Gaming & Entertainment, Music & Dance, Family & Relationships"
itschunky,202108,9,1,1,"Others, comedy, Comedy, Gaming, music, dance, Automotive, Others","Humor & Fun, Gaming & Entertainment, Music & Dance, Family & Relationships"
itschunky,202109,8,0,1,"comedy, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,202110,15,0,1,"music, dance, Others, comedy, Comedy","Humor & Fun, Music & Dance, Family & Relationships"
itschunky,202111,21,2,1,"dance, Automotive, Comedy, Others, comedy, Comedy, Automotive, Others","Family & Relationships, Music & Dance, Humor & Fun"
itschunky,202112,10,0,1,"Religion, Spirituality, dance, music, comedy, Others, comedy, Comedy, Gaming","Family & Relationships, Gaming & Entertainment, Music & Dance, Humor & Fun"
itschunky,202201,12,1,1,"comedy, Automotive, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,202202,10,2,1,"comedy, Automotive, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,202203,32,3,1,"comedy, Others, Comedy","Family & Relationships, Humor & Fun"
itschunky,202204,4,0,1,"No description, comedy, Comedy",Humor & Fun
itschunky,202205,15,0,1,"No description, Automotive, Others, Comedy","Humor & Fun, Family & Relationships"
